x,y,T,ux,uy
8.93465909091e-01,5.68181818182e-02,6.50129827883e-03,-2.30662416492e-04,-9.78621694464e-05
9.13352272727e-01,5.68181818182e-02,6.34235842589e-03,-2.16318249166e-04,-8.40847559810e-05
9.33238636364e-01,5.68181818182e-02,6.19477141959e-03,-2.02998665220e-04,-7.12914434775e-05
9.53125000000e-01,5.68181818182e-02,6.10746708055e-03,-1.94601660175e-04,-6.59476607597e-05
9.73011363636e-01,5.68181818182e-02,5.93285840247e-03,-1.77807650085e-04,-5.52600953243e-05
9.92897727273e-01,5.68181818182e-02,5.75824972439e-03,-1.61013639995e-04,-4.45725298888e-05
1.01278409091e+00,5.68181818182e-02,5.62780808516e-03,-1.49531698293e-04,-3.70811401352e-05
1.03267045455e+00,5.68181818182e-02,5.43718017339e-03,-1.34176271617e-04,-2.67928142607e-05
1.05255681818e+00,5.68181818182e-02,5.24655226163e-03,-1.18820844942e-04,-1.65044883862e-05
1.07244318182e+00,5.68181818182e-02,5.04777018351e-03,-1.06321105558e-04,-1.03814831305e-05
1.09232954545e+00,5.68181818182e-02,4.84083393903e-03,-9.66770534664e-05,-8.42379849353e-06
1.11221590909e+00,5.68181818182e-02,4.63389769455e-03,-8.70330013749e-05,-6.46611385655e-06
1.13210227273e+00,5.68181818182e-02,4.48017128682e-03,-8.00396506157e-05,-5.57567310094e-06
1.15198863636e+00,5.68181818182e-02,4.25667358965e-03,-7.01023205816e-05,-5.04012362220e-06
1.17187500000e+00,5.68181818182e-02,4.03317589248e-03,-6.01649905474e-05,-4.50457414347e-06
1.19176136364e+00,5.68181818182e-02,3.92142704389e-03,-5.51963255304e-05,-4.23679940410e-06
1.21164772727e+00,5.68181818182e-02,3.69830490122e-03,-5.17207369068e-05,-1.57980430988e-06
1.23153409091e+00,5.68181818182e-02,3.45801951681e-03,-4.79777953123e-05,1.28157502237e-06
1.25142045455e+00,5.68181818182e-02,3.21652076901e-03,-4.44427022343e-05,3.80454149492e-06
1.27130681818e+00,5.68181818182e-02,2.95924829716e-03,-4.36096398717e-05,1.92814079150e-06
1.29119318182e+00,5.68181818182e-02,2.70197582530e-03,-4.27765775092e-05,5.17400880818e-08
1.31107954545e+00,5.68181818182e-02,2.49983316885e-03,-4.21220285100e-05,-1.42257475032e-06
1.33096590909e+00,5.68181818182e-02,2.32341883797e-03,-4.35109469616e-05,-4.83350979293e-06
1.35085227273e+00,5.68181818182e-02,2.04899654550e-03,-4.56714867753e-05,-1.01394087481e-05
1.37073863636e+00,5.68181818182e-02,1.77457425303e-03,-4.78320265889e-05,-1.54453077033e-05
1.39062500000e+00,5.68181818182e-02,1.56993563762e-03,-4.71750134970e-05,-1.73685076989e-05
1.41051136364e+00,5.68181818182e-02,1.27826796072e-03,-4.49350416789e-05,-1.89409509952e-05
1.43039772727e+00,5.68181818182e-02,9.86600283811e-04,-4.26950698607e-05,-2.05133942914e-05
1.45028409091e+00,5.68181818182e-02,6.83885773667e-04,-3.24686869424e-05,-1.63331104168e-05
1.47017045455e+00,5.68181818182e-02,3.75034133946e-04,-1.78054089684e-05,-8.95686700274e-06
1.49005681818e+00,5.68181818182e-02,6.61824942258e-05,-3.14213099442e-06,-1.58062358872e-06
6.34943181818e-01,7.95454545455e-02,1.14597869532e-02,-4.59931978099e-04,-6.22722236886e-04
6.54829545455e-01,7.95454545455e-02,1.13510395329e-02,-4.57708556455e-04,-5.51208331167e-04
6.74715909091e-01,7.95454545455e-02,1.12212223054e-02,-4.53258892205e-04,-4.71004727854e-04
6.94602272727e-01,7.95454545455e-02,1.10038451337e-02,-4.38546677943e-04,-3.76261536477e-04
7.14488636364e-01,7.95454545455e-02,1.08275463842e-02,-4.28593443610e-04,-3.26141636417e-04
7.34375000000e-01,7.95454545455e-02,1.07108732282e-02,-4.27178578028e-04,-2.89464282066e-04
7.54261363636e-01,7.95454545455e-02,1.05621559503e-02,-4.21714579430e-04,-2.54047319161e-04
7.74147727273e-01,7.95454545455e-02,1.03448215922e-02,-4.07194879796e-04,-2.27773572480e-04
7.94034090909e-01,7.95454545455e-02,1.02154676943e-02,-4.03099196206e-04,-2.09639031457e-04
8.13920454545e-01,7.95454545455e-02,1.00850855608e-02,-3.98833827780e-04,-1.92215333436e-04
8.33806818182e-01,7.95454545455e-02,9.94133636393e-03,-3.92362556482e-04,-1.84032594444e-04
8.53693181818e-01,7.95454545455e-02,9.79758716706e-03,-3.85891285185e-04,-1.75849855453e-04
8.73579545455e-01,7.95454545455e-02,9.53272662513e-03,-3.66948449415e-04,-1.60509859900e-04
8.93465909091e-01,7.95454545455e-02,9.36386169678e-03,-3.52032853217e-04,-1.46481406353e-04
9.13352272727e-01,7.95454545455e-02,9.20492184384e-03,-3.37688685891e-04,-1.32703992887e-04
9.33238636364e-01,7.95454545455e-02,8.93560285446e-03,-3.16172643644e-04,-1.16226181622e-04
9.53125000000e-01,7.95454545455e-02,8.57856264326e-03,-2.80439816992e-04,-9.49522946397e-05
9.73011363636e-01,7.95454545455e-02,8.39040886582e-03,-2.62093701640e-04,-8.34443584174e-05
9.92897727273e-01,7.95454545455e-02,8.21580018774e-03,-2.45299691550e-04,-7.27567929820e-05
1.01278409091e+00,7.95454545455e-02,8.03089343086e-03,-2.29430485083e-04,-6.23258815500e-05
1.03267045455e+00,7.95454545455e-02,7.84026551909e-03,-2.14075058407e-04,-5.20375556755e-05
1.05255681818e+00,7.95454545455e-02,7.57537744142e-03,-1.92378601571e-04,-3.91355263150e-05
1.07244318182e+00,7.95454545455e-02,7.27263113103e-03,-1.71001419963e-04,-2.93533361789e-05
1.09232954545e+00,7.95454545455e-02,7.06569488655e-03,-1.61357367871e-04,-2.73956515419e-05
1.11221590909e+00,7.95454545455e-02,6.81020751850e-03,-1.47434094353e-04,-2.27140648640e-05
1.13210227273e+00,7.95454545455e-02,6.36400953248e-03,-1.20894929294e-04,-1.10866714883e-05
1.15198863636e+00,7.95454545455e-02,6.01774084253e-03,-1.05423810072e-04,-7.74285076806e-06
1.17187500000e+00,7.95454545455e-02,5.79424314536e-03,-9.54864800375e-05,-7.20730128932e-06
1.19176136364e+00,7.95454545455e-02,5.56714808663e-03,-8.68765189547e-05,-6.17335969912e-06
1.21164772727e+00,7.95454545455e-02,5.32686270222e-03,-8.31335773601e-05,-3.31198036688e-06
1.23153409091e+00,7.95454545455e-02,5.08657731781e-03,-7.93906357656e-05,-4.50601034635e-07
1.25142045455e+00,7.95454545455e-02,4.61808927161e-03,-6.48297674960e-05,3.53045878404e-06
1.27130681818e+00,7.95454545455e-02,4.36081679975e-03,-6.39967051334e-05,1.65405808062e-06
1.29119318182e+00,7.95454545455e-02,4.10354432790e-03,-6.31636427709e-05,-2.22342622799e-07
1.31107954545e+00,7.95454545455e-02,3.62282135466e-03,-5.68424647048e-05,3.07235875434e-06
1.33096590909e+00,7.95454545455e-02,3.06853486566e-03,-5.36853164112e-05,-6.01580125405e-07
1.35085227273e+00,7.95454545455e-02,2.79411257319e-03,-5.58458562249e-05,-5.90747908058e-06
1.37073863636e+00,7.95454545455e-02,2.51969028072e-03,-5.80063960385e-05,-1.12133780358e-05
1.39062500000e+00,7.95454545455e-02,1.97686956634e-03,-5.18956106865e-05,-1.74151087686e-05
1.41051136364e+00,7.95454545455e-02,1.66203384607e-03,-4.92180224764e-05,-1.93356667216e-05
1.43039772727e+00,7.95454545455e-02,1.37036616917e-03,-4.69780506582e-05,-2.09081100178e-05
1.45028409091e+00,7.95454545455e-02,8.46009739233e-04,-3.66815631362e-05,-1.80124129371e-05
1.47017045455e+00,7.95454545455e-02,4.63277459581e-04,-2.19949169610e-05,-1.10643651210e-05
1.49005681818e+00,7.95454545455e-02,1.54425819860e-04,-7.33163898699e-06,-3.68812170701e-06
6.34943181818e-01,1.02272727273e-01,1.49712511789e-02,-6.57289900497e-04,-7.74744948377e-04
6.54829545455e-01,1.02272727273e-01,1.48273874131e-02,-6.51356074510e-04,-6.88748213334e-04
6.74715909091e-01,1.02272727273e-01,1.46203142254e-02,-6.38743520705e-04,-5.76682385509e-04
6.94602272727e-01,1.02272727273e-01,1.44029370537e-02,-6.24031306443e-04,-4.81939194132e-04
7.14488636364e-01,1.02272727273e-01,1.41670127108e-02,-6.05539703359e-04,-4.18376748363e-04
7.34375000000e-01,1.02272727273e-01,1.39736780775e-02,-5.93146935097e-04,-3.64416120957e-04
7.54261363636e-01,1.02272727273e-01,1.38249607996e-02,-5.87682936498e-04,-3.28999158053e-04
7.74147727273e-01,1.02272727273e-01,1.35587484081e-02,-5.67372116840e-04,-2.98203630452e-04
7.94034090909e-01,1.02272727273e-01,1.33218628367e-02,-5.50535969196e-04,-2.70121171403e-04
8.13920454545e-01,1.02272727273e-01,1.31914807032e-02,-5.46270600770e-04,-2.52697473382e-04
8.33806818182e-01,1.02272727273e-01,1.30477315063e-02,-5.39799329472e-04,-2.44514734390e-04
8.53693181818e-01,1.02272727273e-01,1.27608507198e-02,-5.18588936526e-04,-2.27873419463e-04
8.73579545455e-01,1.02272727273e-01,1.24629598110e-02,-4.96244764990e-04,-2.10581444849e-04
8.93465909091e-01,1.02272727273e-01,1.22940948827e-02,-4.81329168792e-04,-1.96552991301e-04
9.13352272727e-01,1.02272727273e-01,1.20002471963e-02,-4.58219376562e-04,-1.79475091636e-04
9.33238636364e-01,1.02272727273e-01,1.16696064645e-02,-4.32718959359e-04,-1.61497059370e-04
9.53125000000e-01,1.02272727273e-01,1.13125662533e-02,-3.96986132708e-04,-1.40223172388e-04
9.73011363636e-01,1.02272727273e-01,1.09483261841e-02,-3.58462648935e-04,-1.18050415938e-04
9.92897727273e-01,1.02272727273e-01,1.07330822079e-02,-3.37012323056e-04,-1.04901738142e-04
1.01278409091e+00,1.02272727273e-01,1.05481754510e-02,-3.21143116589e-04,-9.44708267098e-05
1.03267045455e+00,1.02272727273e-01,1.02535833070e-02,-2.96910247688e-04,-8.05233159549e-05
1.05255681818e+00,1.02272727273e-01,9.85502693069e-03,-2.63799936563e-04,-6.29166203197e-05
1.07244318182e+00,1.02272727273e-01,9.55228062030e-03,-2.42422754955e-04,-5.31344301836e-05
1.09232954545e+00,1.02272727273e-01,9.26442583652e-03,-2.25646667152e-04,-4.66369088117e-05
1.11221590909e+00,1.02272727273e-01,8.83091768201e-03,-1.96032915068e-04,-3.19676813171e-05
1.13210227273e+00,1.02272727273e-01,8.38471969599e-03,-1.69493750010e-04,-2.03402879414e-05
1.15198863636e+00,1.02272727273e-01,7.91568001326e-03,-1.48488841598e-04,-1.41881959796e-05
1.17187500000e+00,1.02272727273e-01,7.53433389680e-03,-1.31436639750e-04,-1.00420120475e-05
1.19176136364e+00,1.02272727273e-01,7.30723883808e-03,-1.22826678667e-04,-9.00807045733e-06
1.21164772727e+00,1.02272727273e-01,7.04803767880e-03,-1.18164922473e-04,-6.02518334625e-06
1.23153409091e+00,1.02272727273e-01,6.54293144625e-03,-1.01558576489e-04,-1.46269511020e-06
1.25142045455e+00,1.02272727273e-01,6.05552762518e-03,-8.60788936198e-05,2.63987248732e-06
1.27130681818e+00,1.02272727273e-01,5.79825515333e-03,-8.52458312572e-05,7.63471783899e-07
1.29119318182e+00,1.02272727273e-01,5.27690481620e-03,-7.79268139724e-05,4.99837353932e-06
1.31107954545e+00,1.02272727273e-01,4.73524079712e-03,-7.01088770781e-05,9.70337548389e-06
1.33096590909e+00,1.02272727273e-01,4.15922301632e-03,-6.65679838036e-05,6.10584458126e-06
1.35085227273e+00,1.02272727273e-01,3.58056263845e-03,-6.33560938845e-05,1.86965730578e-06
1.37073863636e+00,1.02272727273e-01,3.28440905417e-03,-6.51328887172e-05,-3.35983367228e-06
1.39062500000e+00,1.02272727273e-01,2.74158833979e-03,-5.90221033652e-05,-9.56156440516e-06
1.41051136364e+00,1.02272727273e-01,2.12556805580e-03,-5.06555020590e-05,-1.60076128956e-05
1.43039772727e+00,1.02272727273e-01,1.76439624880e-03,-4.71026810648e-05,-1.86244001620e-05
1.45028409091e+00,1.02272727273e-01,1.24003981887e-03,-3.68061935427e-05,-1.57287030813e-05
1.47017045455e+00,1.02272727273e-01,5.86411859466e-04,-2.20338639630e-05,-1.03507057911e-05
1.49005681818e+00,1.02272727273e-01,1.54425819860e-04,-7.33163898699e-06,-3.68812170701e-06
6.34943181818e-01,1.25000000000e-01,1.84335525209e-02,-8.49453256815e-04,-9.06491698814e-04
6.54829545455e-01,1.25000000000e-01,1.82264793332e-02,-8.36840703010e-04,-7.94425870989e-04
6.74715909091e-01,1.25000000000e-01,1.80194061455e-02,-8.24228149205e-04,-6.82360043164e-04
6.94602272727e-01,1.25000000000e-01,1.78020289738e-02,-8.09515934943e-04,-5.87616851787e-04
7.14488636364e-01,1.25000000000e-01,1.75661046309e-02,-7.91024331859e-04,-5.24054406018e-04
7.34375000000e-01,1.25000000000e-01,1.73301802880e-02,-7.72532728774e-04,-4.60491960249e-04
7.54261363636e-01,1.25000000000e-01,1.70877656489e-02,-7.53651293567e-04,-4.03950996944e-04
7.74147727273e-01,1.25000000000e-01,1.68215532575e-02,-7.33340473908e-04,-3.73155469343e-04
7.94034090909e-01,1.25000000000e-01,1.65553408660e-02,-7.13029654250e-04,-3.42359941742e-04
8.13920454545e-01,1.25000000000e-01,1.62868657232e-02,-6.92573595171e-04,-3.12528953640e-04
8.33806818182e-01,1.25000000000e-01,1.59889748145e-02,-6.70229423636e-04,-2.95236979026e-04
8.53693181818e-01,1.25000000000e-01,1.56910839057e-02,-6.47885252101e-04,-2.77945004411e-04
8.73579545455e-01,1.25000000000e-01,1.53931929970e-02,-6.25541080566e-04,-2.60653029797e-04
8.93465909091e-01,1.25000000000e-01,1.50648915382e-02,-6.00266109481e-04,-2.42724001649e-04
9.13352272727e-01,1.25000000000e-01,1.47342508063e-02,-5.74765692278e-04,-2.24745969384e-04
9.33238636364e-01,1.25000000000e-01,1.44036100745e-02,-5.49265275074e-04,-2.06767937118e-04
9.53125000000e-01,1.25000000000e-01,1.40465698633e-02,-5.13532448423e-04,-1.85494050136e-04
9.73011363636e-01,1.25000000000e-01,1.36823297941e-02,-4.75008964650e-04,-1.63321293686e-04
9.92897727273e-01,1.25000000000e-01,1.33180897249e-02,-4.36485480877e-04,-1.41148537235e-04
1.01278409091e+00,1.25000000000e-01,1.29317891726e-02,-4.01441893806e-04,-1.21911105595e-04
1.03267045455e+00,1.25000000000e-01,1.25332327963e-02,-3.68331582681e-04,-1.04304409960e-04
1.05255681818e+00,1.25000000000e-01,1.21346764200e-02,-3.35221271556e-04,-8.66977143243e-05
1.07244318182e+00,1.25000000000e-01,1.17186441545e-02,-3.03859239951e-04,-7.05597527594e-05
1.09232954545e+00,1.25000000000e-01,1.12851360000e-02,-2.74245487867e-04,-5.58905252648e-05
1.11221590909e+00,1.25000000000e-01,1.08516278455e-02,-2.44631735783e-04,-4.12212977702e-05
1.13210227273e+00,1.25000000000e-01,1.04054298595e-02,-2.18092570725e-04,-2.95939043945e-05
1.15198863636e+00,1.25000000000e-01,9.93639017677e-03,-1.97087662313e-04,-2.34418124327e-05
1.17187500000e+00,1.25000000000e-01,9.46735049404e-03,-1.76082753902e-04,-1.72897204710e-05
1.19176136364e+00,1.25000000000e-01,8.99058226492e-03,-1.56020394582e-04,-1.14782578790e-05
1.21164772727e+00,1.25000000000e-01,8.48547603237e-03,-1.39414048597e-04,-6.91576964297e-06
1.23153409091e+00,1.25000000000e-01,7.98036979983e-03,-1.22807702612e-04,-2.35328140692e-06
1.25142045455e+00,1.25000000000e-01,7.47265229681e-03,-1.06829100134e-04,2.21938637974e-06
1.27130681818e+00,1.25000000000e-01,6.93098827774e-03,-9.90111632399e-05,6.92438832430e-06
1.29119318182e+00,1.25000000000e-01,6.38932425866e-03,-9.11932263456e-05,1.16293902689e-05
1.31107954545e+00,1.25000000000e-01,5.84766023959e-03,-8.33752894514e-05,1.63343922134e-05
1.33096590909e+00,1.25000000000e-01,5.27164245878e-03,-7.98343961769e-05,1.27368613108e-05
1.35085227273e+00,1.25000000000e-01,4.69298208092e-03,-7.66225062578e-05,8.50067403532e-06
1.37073863636e+00,1.25000000000e-01,4.11432170306e-03,-7.34106163386e-05,4.26448675984e-06
1.39062500000e+00,1.25000000000e-01,3.50630711324e-03,-6.61485960439e-05,-1.70802004168e-06
1.41051136364e+00,1.25000000000e-01,2.89028682925e-03,-5.77819947376e-05,-8.15406853211e-06
1.43039772727e+00,1.25000000000e-01,2.27426654525e-03,-4.94153934314e-05,-1.46001170225e-05
1.45028409091e+00,1.25000000000e-01,1.63406989850e-03,-3.69308239493e-05,-1.34449932254e-05
1.47017045455e+00,1.25000000000e-01,9.80441939099e-04,-2.21584943696e-05,-8.06699593527e-06
1.49005681818e+00,1.25000000000e-01,3.26813979700e-04,-7.38616478987e-06,-2.68899864509e-06
6.34943181818e-01,1.47727272727e-01,2.20438475790e-02,-1.06658346330e-03,-9.86141403016e-04
6.54829545455e-01,1.47727272727e-01,2.17712438489e-02,-1.05755599846e-03,-8.79793016613e-04
6.74715909091e-01,1.47727272727e-01,2.15641706612e-02,-1.04494344466e-03,-7.67727188787e-04
6.94602272727e-01,1.47727272727e-01,2.13467934895e-02,-1.03023123040e-03,-6.72983997411e-04
7.14488636364e-01,1.47727272727e-01,2.11108691466e-02,-1.01173962731e-03,-6.09421551642e-04
