x,y,T,ux,uy,qn,tx,ty
6.25000000000e-01,5.73863636364e-01,7.35283881018e-02,-9.29461417458e-04,1.32201947586e-03,-9.96745022762e-02,-1.43051518069e+00,-4.16719186901e+00
6.25000000000e-01,5.85227272727e-01,7.36779171212e-02,-7.90418930335e-04,1.40559126416e-03,-9.97504654146e-02,-1.92891357557e+00,-4.22737686140e+00
6.25000000000e-01,5.96590909091e-01,7.38274461407e-02,-6.51376443213e-04,1.48916305247e-03,-9.98264285530e-02,-2.42731197046e+00,-4.28756185378e+00
6.25000000000e-01,6.07954545455e-01,7.39769751601e-02,-5.12333956091e-04,1.57273484078e-03,-9.99023916914e-02,-2.92571036534e+00,-4.34774684616e+00
6.25000000000e-01,6.19318181818e-01,7.41265041796e-02,-3.73291468968e-04,1.65630662909e-03,-9.99783548298e-02,-3.42410876022e+00,-4.40793183855e+00
6.25000000000e-01,6.30681818182e-01,7.39988262978e-02,-2.40530153714e-04,1.73028278127e-03,-9.96839579836e-02,-3.83959082453e+00,-4.45793014182e+00
6.25000000000e-01,6.42045454545e-01,7.35939415148e-02,-1.14050010329e-04,1.79466329733e-03,-9.90192011527e-02,-4.17215655828e+00,-4.49774175597e+00
6.25000000000e-01,6.53409090909e-01,7.31890567318e-02,1.24301330557e-05,1.85904381339e-03,-9.83544443219e-02,-4.50472229202e+00,-4.53755337013e+00
6.25000000000e-01,6.64772727273e-01,7.27841719488e-02,1.38910276441e-04,1.92342432946e-03,-9.76896874911e-02,-4.83728802576e+00,-4.57736498428e+00
6.25000000000e-01,6.76136363636e-01,7.23792871658e-02,2.65390419826e-04,1.98780484552e-03,-9.70249306602e-02,-5.16985375951e+00,-4.61717659844e+00
6.25000000000e-01,6.87500000000e-01,7.19744023828e-02,3.91870563211e-04,2.05218536158e-03,-9.63601738294e-02,-5.50241949325e+00,-4.65698821259e+00
6.25000000000e-01,6.98863636364e-01,7.09366606009e-02,5.13212315249e-04,2.07721016690e-03,-9.48580286507e-02,-5.79419703163e+00,-4.56282316933e+00
6.25000000000e-01,7.10227272727e-01,6.98989188189e-02,6.34554067287e-04,2.10223497222e-03,-9.33558834719e-02,-6.08597457002e+00,-4.46865812608e+00
6.25000000000e-01,7.21590909091e-01,6.88611770370e-02,7.55895819325e-04,2.12725977755e-03,-9.18537382932e-02,-6.37775210840e+00,-4.37449308282e+00
6.25000000000e-01,7.32954545455e-01,6.78234352551e-02,8.77237571363e-04,2.15228458287e-03,-9.03515931144e-02,-6.66952964678e+00,-4.28032803956e+00
6.25000000000e-01,7.44318181818e-01,6.67856934732e-02,9.98579323401e-04,2.17730938819e-03,-8.88494479357e-02,-6.96130718517e+00,-4.18616299631e+00
