>>> A/B lean physics: seed 92 = FULL block, seed 93 = LEAN  2026-09-01 08:59:51
2026-09-01 09:04:01,756 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:04:01,756 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:04:01,761 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:04:01,761 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:04:01,761 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:04:01,768 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:04:01,771 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:04:12,331 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:04:12,333 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:04:12,334 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:04:12,334 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:04:12,337 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:04:12,340 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:04:12,340 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:04:12,342 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:04:12,342 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:04:12,346 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:04:12,346 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:04:12,348 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:04:12,348 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:04:12,353 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:04:12,353 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:04:12,353 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:04:12,360 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:04:12,363 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:04:18,558 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:04:18,560 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:04:18,561 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:04:18,561 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:04:18,564 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:04:18,567 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:04:18,567 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:04:18,569 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:04:18,569 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:04:18,573 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:04:18,573 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:04:18,575 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:04:18,575 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:04:18,580 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:04:18,580 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:04:18,581 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:04:18,587 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:04:20,310 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:04:20,318 [oasis] INFO: Session journal saved: /home/alexander/Schreibtisch/ofa-v2/data/sessions/session_b0a82e3c-7611-474d-8d24-ecc142326aff.json (2 events)
2026-09-01 09:04:24,672 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:04:24,674 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:04:24,674 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:04:24,675 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:04:24,678 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:04:24,680 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:04:24,680 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:04:24,683 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:04:24,683 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:04:24,687 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:04:24,687 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:04:24,689 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:04:24,689 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:04:24,694 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:04:24,694 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:04:24,694 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:04:24,701 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:04:24,742 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:04:24,748 [oasis] INFO: Session journal saved: /home/alexander/Schreibtisch/ofa-v2/data/sessions/session_ede951ba-cc47-423c-ae67-0687d4fcd6b6.json (1 events)
2026-09-01 09:05:02,286 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:05:02,288 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:05:02,289 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:05:02,289 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:05:02,292 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:05:02,295 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:05:02,295 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:05:02,297 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:05:02,297 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:05:02,301 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:05:02,301 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:05:02,303 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:05:02,303 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:05:02,308 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:05:02,308 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:05:02,308 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:05:02,315 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:05:02,319 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:05:25,634 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:05:25,636 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:05:25,637 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:05:25,637 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:05:25,640 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:05:25,643 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:05:25,643 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:05:25,645 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:05:25,645 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:05:25,649 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:05:25,649 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:05:25,651 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:05:25,651 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:05:25,657 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:05:25,657 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:05:25,657 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:05:25,664 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:05:27,407 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:05:27,415 [oasis] INFO: Session journal saved: /home/alexander/Schreibtisch/ofa-v2/data/sessions/session_24f16826-7dfb-4591-ba90-15431008bce6.json (2 events)
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:456: LangGraphDeprecatedSinceV10: create_react_agent has been moved to `langchain.agents`. Please update your import to `from langchain.agents import create_agent`. Deprecated in LangGraph V1.0 to be removed in V2.0.
  sub_agent = create_react_agent(
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
2026-09-01 09:06:02,666 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:06:02,668 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:06:02,669 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:06:02,670 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:06:02,673 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:06:02,675 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:06:02,675 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:06:02,678 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:06:02,678 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:06:02,681 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:06:02,681 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:06:02,684 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:06:02,684 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:06:02,689 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:06:02,689 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:06:02,689 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:06:02,695 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:06:02,700 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:06:02,705 [oasis] INFO: Session journal saved: /home/alexander/Schreibtisch/ofa-v2/data/sessions/session_77372378-f33b-4627-b799-cb9724d40834.json (1 events)
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:456: LangGraphDeprecatedSinceV10: create_react_agent has been moved to `langchain.agents`. Please update your import to `from langchain.agents import create_agent`. Deprecated in LangGraph V1.0 to be removed in V2.0.
  sub_agent = create_react_agent(
2026-09-01 09:08:33,937 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:08:33,939 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:08:33,939 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:08:33,940 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:08:33,943 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:08:33,946 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:08:33,946 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:08:33,948 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:08:33,948 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:08:33,952 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:08:33,952 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:08:33,954 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:08:33,954 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:08:33,959 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:08:33,959 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:08:33,959 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:08:33,966 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:08:34,011 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:09:22,747 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:09:22,750 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:09:22,750 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:09:22,751 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:09:22,754 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:09:22,756 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:09:22,756 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:09:22,759 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:09:22,759 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:09:22,762 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:09:22,762 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:09:22,765 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:09:22,765 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:09:22,770 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:09:22,770 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:09:22,770 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:09:22,777 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:09:22,816 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:09:41,251 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:09:41,253 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:09:41,253 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:09:41,254 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:09:41,257 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:09:41,259 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:09:41,259 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:09:41,262 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:09:41,262 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:09:41,265 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:09:41,265 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:09:41,268 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:09:41,268 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:09:41,273 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:09:41,273 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:09:41,273 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:09:41,280 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:09:41,300 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
[preflight] custody controls verified for 1 problem(s); keys sealed and unreadable by execution
[phase: development] results are for post-mortems and convergence checking, NOT for the paper's evaluation table.
[FC1 27b MCP s93] done  calls=34 tok=3805394/16289 577.9s
/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/run_blind.py:941: ResourceWarning: unclosed file <_io.TextIOWrapper name='/home/alexander/Schreibtisch/ofa-v2/campaign3_blind/runs/FC1_27b_MCP_seed93/work/trajectory_live.txt' mode='a' encoding='utf-8'>
  run_one(pid, a.model, cond, a.seed, a.timeout)
ResourceWarning: Enable tracemalloc to get the object allocation traceback
/home/alexander/.local/share/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/asyncio/selector_events.py:879: ResourceWarning: unclosed transport <_SelectorSocketTransport fd=8>
2026-09-01 09:09:56,390 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:09:56,393 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:09:56,393 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:09:56,394 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:09:56,397 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:09:56,399 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:09:56,399 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:09:56,402 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:09:56,402 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:09:56,406 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:09:56,406 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:09:56,408 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:09:56,408 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:09:56,413 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:09:56,413 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:09:56,413 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:09:56,421 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:09:56,426 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:10:27,974 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:10:27,976 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:10:27,977 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:10:27,978 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:10:27,981 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:10:27,983 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:10:27,983 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:10:27,986 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:10:27,986 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:10:27,990 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:10:27,990 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:10:27,992 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:10:27,992 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:10:27,997 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:10:27,997 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:10:27,997 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:10:28,004 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:10:28,039 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:456: LangGraphDeprecatedSinceV10: create_react_agent has been moved to `langchain.agents`. Please update your import to `from langchain.agents import create_agent`. Deprecated in LangGraph V1.0 to be removed in V2.0.
  sub_agent = create_react_agent(
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
2026-09-01 09:10:52,082 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:10:52,084 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:10:52,085 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:10:52,085 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:10:52,088 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:10:52,091 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:10:52,091 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:10:52,093 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:10:52,094 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:10:52,097 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:10:52,097 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:10:52,100 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:10:52,100 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:10:52,105 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:10:52,105 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:10:52,105 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:10:52,112 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:10:52,120 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
2026-09-01 09:10:52,125 [oasis] INFO: Session journal saved: /home/alexander/Schreibtisch/ofa-v2/data/sessions/session_f82bc480-c384-48b8-b0a1-63df81bfc343.json (1 events)
2026-09-01 09:10:56,869 [oasis.registry] INFO: Loaded discovered config: 5 backends
2026-09-01 09:10:56,871 [oasis.registry] INFO: Registered backend: 4C Multiphysics (fourc)
2026-09-01 09:10:56,872 [oasis.registry] INFO: Registered backend: FEniCSx (dolfinx) (fenics)
2026-09-01 09:10:56,872 [oasis.registry] INFO: Registered backend: deal.II (dealii)
2026-09-01 09:10:56,875 [oasis.registry] INFO: Registered backend: FEBio (febio)
2026-09-01 09:10:56,878 [oasis.registry] INFO: Registered backend: NGSolve (ngsolve)
2026-09-01 09:10:56,878 [oasis.ngsolve] INFO: NGSolve backend registered
2026-09-01 09:10:56,881 [oasis.registry] INFO: Registered backend: scikit-fem (skfem)
2026-09-01 09:10:56,881 [oasis.skfem] INFO: scikit-fem backend registered
2026-09-01 09:10:56,884 [oasis.registry] INFO: Registered backend: Kratos Multiphysics (kratos)
2026-09-01 09:10:56,884 [oasis.kratos] INFO: Kratos Multiphysics backend registered
2026-09-01 09:10:56,887 [oasis.registry] INFO: Registered backend: DUNE-fem (dune)
2026-09-01 09:10:56,887 [oasis.dune] INFO: DUNE-fem backend registered
2026-09-01 09:10:56,892 [oasis.registry] INFO: Registered backend: SPARTA (DSMC) (sparta)
2026-09-01 09:10:56,892 [oasis.sparta] INFO: SPARTA (DSMC) backend registered
2026-09-01 09:10:56,892 [oasis] INFO: Starting OASiS MCP server
2026-09-01 09:10:56,899 [mcp.server.lowlevel.server] INFO: Processing request of type CallToolRequest
2026-09-01 09:10:56,904 [mcp.server.lowlevel.server] INFO: Processing request of type ListToolsRequest
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
/home/alexander/Schreibtisch/ofa-v2/langgraph_eval/agent.py:381: RuntimeWarning: This package (`duckduckgo_search`) has been renamed to `ddgs`! Use `pip install ddgs` instead.
  with DDGS() as ddgs:
