x,y,T,ux,uy,qn,tx,ty
6.250000000000e-01,5.965909090909e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.504188726756e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.079545454545e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.489661350723e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.193181818182e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.473519821798e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.306818181818e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.455764139979e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.420454545455e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.436394305269e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.534090909091e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.415410317665e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.647727272727e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.392812177169e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.761363636364e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.368599883781e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.875000000000e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.342773437500e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.988636363636e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.315332838326e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,7.102272727273e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.286278086260e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,7.215909090909e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.255609181302e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,7.329545454545e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.223326123450e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,7.443181818182e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.189428912707e-02,0.000000000000e+00,0.000000000000e+00
